lat_cell,lon_cell,biome_name,n_recordings,n_biomes_in_cell
-3.2,-60.1,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.2,-59.5,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.2,29.5,Tropical & Subtropical Moist Broadleaf Forests,84,1
-3.2,35.4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7,1
-3.2,35.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",27,1
-3.2,35.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4,1
-3.2,36.6,Tropical & Subtropical Moist Broadleaf Forests,82,2
-3.2,36.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",2,1
-3.2,37.2,Tropical & Subtropical Moist Broadleaf Forests,48,1
-3.2,37.4,Montane Grasslands & Shrublands,1,1
-3.2,39.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-3.2,39.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-3.2,39.4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-3.2,39.9,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.2,40.1,Tropical & Subtropical Moist Broadleaf Forests,55,1
-3.2,115.9,Tropical & Subtropical Moist Broadleaf Forests,4,1
-3.2,126.5,Tropical & Subtropical Moist Broadleaf Forests,21,1
-3.2,129.4,Tropical & Subtropical Moist Broadleaf Forests,9,1
-3.2,129.5,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.1,-78.9,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.1,-78.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.1,-78.7,Tropical & Subtropical Moist Broadleaf Forests,6,1
-3.1,-78.6,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.1,-70.0,Tropical & Subtropical Moist Broadleaf Forests,6,1
-3.1,-64.9,Tropical & Subtropical Moist Broadleaf Forests,40,1
-3.1,-60.8,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.1,-60.3,Tropical & Subtropical Moist Broadleaf Forests,8,1
-3.1,-60.2,Tropical & Subtropical Moist Broadleaf Forests,3,1
-3.1,-60.1,Tropical & Subtropical Moist Broadleaf Forests,18,1
-3.1,-60.0,Tropical & Subtropical Moist Broadleaf Forests,35,1
-3.1,-58.6,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.1,-54.9,Tropical & Subtropical Moist Broadleaf Forests,3,1
-3.1,28.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.1,34.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",57,1
-3.1,35.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",22,1
-3.1,35.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",19,1
-3.1,36.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-3.1,36.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",141,1
-3.1,37.5,Tropical & Subtropical Moist Broadleaf Forests,19,1
-3.1,37.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",9,1
-3.1,38.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",28,1
-3.1,38.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",27,1
-3.1,39.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-3.1,39.8,Tropical & Subtropical Moist Broadleaf Forests,5,1
-3.1,114.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.1,115.9,Tropical & Subtropical Moist Broadleaf Forests,3,1
-3.1,127.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.1,129.1,Tropical & Subtropical Moist Broadleaf Forests,11,1
-3.0,-79.1,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.0,-79.0,Tropical & Subtropical Moist Broadleaf Forests,5,1
-3.0,-78.6,Tropical & Subtropical Moist Broadleaf Forests,8,1
-3.0,-78.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.0,-77.8,Tropical & Subtropical Moist Broadleaf Forests,3,1
-3.0,-65.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.0,-60.7,Tropical & Subtropical Moist Broadleaf Forests,4,1
-3.0,-60.0,Tropical & Subtropical Moist Broadleaf Forests,17,1
-3.0,-55.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.0,-47.4,Tropical & Subtropical Moist Broadleaf Forests,26,1
-3.0,-46.6,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.0,-41.8,Tropical & Subtropical Dry Broadleaf Forests,1,1
-3.0,-41.5,Tropical & Subtropical Dry Broadleaf Forests,28,1
-3.0,34.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",11,1
-3.0,35.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",15,1
-3.0,35.3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-3.0,36.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",48,1
-3.0,37.4,Tropical & Subtropical Moist Broadleaf Forests,34,1
-3.0,37.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1034,2
-3.0,37.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",296,1
-3.0,38.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",16,1
-3.0,38.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",28,1
-3.0,38.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",17,1
-3.0,39.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4,1
-3.0,104.7,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.0,114.1,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.0,114.3,Tropical & Subtropical Moist Broadleaf Forests,12,1
-3.0,127.8,Tropical & Subtropical Moist Broadleaf Forests,4,1
-3.0,127.9,Tropical & Subtropical Moist Broadleaf Forests,8,1
-3.0,129.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-3.0,129.1,Tropical & Subtropical Moist Broadleaf Forests,2,1
-3.0,129.2,Tropical & Subtropical Moist Broadleaf Forests,3,1
-3.0,129.4,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.9,-80.3,Tropical & Subtropical Dry Broadleaf Forests,26,1
-2.9,-79.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.9,-79.3,Montane Grasslands & Shrublands,6,1
-2.9,-79.2,Tropical & Subtropical Moist Broadleaf Forests,17,2
-2.9,-79.1,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.9,-79.0,Tropical & Subtropical Moist Broadleaf Forests,8,1
-2.9,-78.9,Tropical & Subtropical Moist Broadleaf Forests,14,1
-2.9,-78.7,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.9,-78.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.9,-77.7,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.9,-61.0,Tropical & Subtropical Moist Broadleaf Forests,7,1
-2.9,-60.1,Tropical & Subtropical Moist Broadleaf Forests,27,1
-2.9,-60.0,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.9,-58.7,Tropical & Subtropical Moist Broadleaf Forests,21,1
-2.9,-55.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.9,34.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13,1
-2.9,35.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.9,36.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.9,37.4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",48,1
-2.9,37.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",67,1
-2.9,38.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7,1
-2.9,111.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.9,115.4,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.9,129.4,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.9,132.5,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.8,-79.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.8,-79.3,Montane Grasslands & Shrublands,16,1
-2.8,-78.8,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.8,-78.7,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.8,-78.6,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.8,-78.5,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.8,-78.2,Tropical & Subtropical Moist Broadleaf Forests,9,1
-2.8,-61.0,Tropical & Subtropical Moist Broadleaf Forests,8,1
-2.8,-60.8,Tropical & Subtropical Moist Broadleaf Forests,10,1
-2.8,-60.4,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.8,-60.2,Tropical & Subtropical Moist Broadleaf Forests,23,1
-2.8,-60.1,Tropical & Subtropical Moist Broadleaf Forests,9,1
-2.8,-60.0,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.8,-59.9,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.8,-55.0,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.8,-42.1,Mangroves,1,1
-2.8,15.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",5,1
-2.8,20.2,Tropical & Subtropical Moist Broadleaf Forests,190,1
-2.8,20.3,Tropical & Subtropical Moist Broadleaf Forests,6,1
-2.8,34.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.8,35.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",8,1
-2.8,36.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.8,36.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.8,37.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.8,37.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.8,37.3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",44,1
-2.8,38.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.8,40.1,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.8,107.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.8,111.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.8,111.9,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.8,114.4,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.7,-79.5,Tropical & Subtropical Moist Broadleaf Forests,15,1
-2.7,-77.1,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.7,-69.9,Tropical & Subtropical Moist Broadleaf Forests,10,1
-2.7,-61.0,Tropical & Subtropical Moist Broadleaf Forests,68,1
-2.7,-60.8,Tropical & Subtropical Moist Broadleaf Forests,41,1
-2.7,-60.3,Tropical & Subtropical Moist Broadleaf Forests,12,1
-2.7,-60.1,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.7,-60.0,Tropical & Subtropical Moist Broadleaf Forests,63,1
-2.7,-58.0,Tropical & Subtropical Moist Broadleaf Forests,45,1
-2.7,-57.9,Tropical & Subtropical Moist Broadleaf Forests,19,1
-2.7,-46.6,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.7,34.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",14,1
-2.7,34.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.7,36.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",8,1
-2.7,37.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",62,1
-2.7,37.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",15,1
-2.7,37.3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",2,1
-2.7,38.3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",44,1
-2.6,-79.1,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.6,-78.3,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,-77.3,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,-70.7,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.6,-61.0,Tropical & Subtropical Moist Broadleaf Forests,21,1
-2.6,-60.9,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.6,-60.2,Tropical & Subtropical Moist Broadleaf Forests,34,1
-2.6,-60.1,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.6,-55.0,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.6,-52.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,-46.6,Tropical & Subtropical Moist Broadleaf Forests,23,1
-2.6,28.9,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.6,29.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,29.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,29.7,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,34.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",15,1
-2.6,34.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4,1
-2.6,35.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",6,1
-2.6,37.3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.6,37.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.6,40.1,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,40.3,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,107.6,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.6,114.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,121.3,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.6,140.0,Tropical & Subtropical Moist Broadleaf Forests,59,1
-2.6,140.1,Tropical & Subtropical Moist Broadleaf Forests,76,1
-2.6,140.4,Tropical & Subtropical Moist Broadleaf Forests,5,1
-2.5,-79.8,Mangroves,1,1
-2.5,-79.7,Mangroves,19,2
-2.5,-79.6,Flooded Grasslands & Savannas,7,1
-2.5,-79.2,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.5,-78.3,Tropical & Subtropical Moist Broadleaf Forests,9,1
-2.5,-78.2,Tropical & Subtropical Moist Broadleaf Forests,12,1
-2.5,-77.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.5,-71.6,Tropical & Subtropical Moist Broadleaf Forests,6,1
-2.5,-66.1,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.5,-59.9,Tropical & Subtropical Moist Broadleaf Forests,62,1
-2.5,-59.8,Tropical & Subtropical Moist Broadleaf Forests,16,1
-2.5,-55.0,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.5,-54.8,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.5,-46.8,Tropical & Subtropical Moist Broadleaf Forests,10,1
-2.5,28.9,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.5,29.0,Tropical & Subtropical Moist Broadleaf Forests,23,1
-2.5,29.1,Tropical & Subtropical Moist Broadleaf Forests,15,1
-2.5,29.2,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.5,31.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",36,1
-2.5,34.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",11,1
-2.5,34.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",28,1
-2.5,37.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.5,37.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",5,1
-2.5,150.4,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.4,-80.6,Tropical & Subtropical Dry Broadleaf Forests,2,1
-2.4,-79.1,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.4,-78.8,Montane Grasslands & Shrublands,5,1
-2.4,-78.2,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.4,-60.0,Tropical & Subtropical Moist Broadleaf Forests,69,1
-2.4,-59.9,Tropical & Subtropical Moist Broadleaf Forests,35,1
-2.4,-54.8,Tropical & Subtropical Moist Broadleaf Forests,12,1
-2.4,31.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",6,1
-2.4,34.4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",2,1
-2.4,34.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.4,34.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",21,1
-2.4,101.5,Tropical & Subtropical Moist Broadleaf Forests,24,1
-2.4,102.7,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.4,121.7,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.3,-81.0,Tropical & Subtropical Dry Broadleaf Forests,23,1
-2.3,-80.8,Tropical & Subtropical Dry Broadleaf Forests,4,1
-2.3,-79.9,Tropical & Subtropical Moist Broadleaf Forests,6,1
-2.3,-79.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.3,-79.1,Tropical & Subtropical Moist Broadleaf Forests,18,1
-2.3,-79.0,Tropical & Subtropical Moist Broadleaf Forests,9,1
-2.3,-78.7,Montane Grasslands & Shrublands,1,1
-2.3,-78.5,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.3,-78.4,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.3,-78.3,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.3,-78.2,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.3,-78.1,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.3,-56.7,Tropical & Subtropical Moist Broadleaf Forests,10,1
-2.3,33.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4,1
-2.3,34.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",2,1
-2.3,34.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.3,37.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",9,1
-2.3,38.3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.3,101.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.3,121.7,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.2,-81.0,Tropical & Subtropical Dry Broadleaf Forests,4,1
-2.2,-80.1,Tropical & Subtropical Moist Broadleaf Forests,35,1
-2.2,-80.0,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.2,-79.9,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.2,-78.9,Tropical & Subtropical Moist Broadleaf Forests,9,1
-2.2,-78.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.2,-77.8,Tropical & Subtropical Moist Broadleaf Forests,7,1
-2.2,-59.7,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.2,-56.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.2,-50.6,Tropical & Subtropical Moist Broadleaf Forests,21,1
-2.2,-49.5,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.2,9.6,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.2,14.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",4,1
-2.2,34.4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.2,34.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.2,37.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.2,101.2,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.2,103.2,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.1,-80.8,Tropical & Subtropical Dry Broadleaf Forests,10,1
-2.1,-80.5,Tropical & Subtropical Moist Broadleaf Forests,16,1
-2.1,-80.4,Tropical & Subtropical Moist Broadleaf Forests,8,1
-2.1,-80.0,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.1,-79.9,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.1,-78.9,Montane Grasslands & Shrublands,16,1
-2.1,-78.0,Tropical & Subtropical Moist Broadleaf Forests,7,1
-2.1,-77.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.1,-60.1,Tropical & Subtropical Moist Broadleaf Forests,119,1
-2.1,-60.0,Tropical & Subtropical Moist Broadleaf Forests,51,1
-2.1,-59.9,Tropical & Subtropical Moist Broadleaf Forests,17,1
-2.1,-59.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.1,-59.6,Tropical & Subtropical Moist Broadleaf Forests,8,1
-2.1,-52.8,Tropical & Subtropical Moist Broadleaf Forests,14,1
-2.1,-50.8,Tropical & Subtropical Moist Broadleaf Forests,15,1
-2.1,29.3,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.1,34.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-2.1,101.2,Tropical & Subtropical Coniferous Forests,2,1
-2.1,101.3,Tropical & Subtropical Coniferous Forests,93,1
-2.1,101.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.1,116.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.1,120.1,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.1,147.0,Tropical & Subtropical Moist Broadleaf Forests,8,1
-2.1,147.2,Tropical & Subtropical Moist Broadleaf Forests,12,1
-2.1,147.3,Tropical & Subtropical Moist Broadleaf Forests,6,1
-2.1,147.7,Tropical & Subtropical Moist Broadleaf Forests,4,1
-2.0,-80.5,Tropical & Subtropical Moist Broadleaf Forests,50,1
-2.0,-80.4,Tropical & Subtropical Moist Broadleaf Forests,6,2
-2.0,-79.0,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.0,-78.6,Tropical & Subtropical Moist Broadleaf Forests,10,1
-2.0,-61.6,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.0,-61.5,Tropical & Subtropical Moist Broadleaf Forests,8,1
-2.0,-60.1,Tropical & Subtropical Moist Broadleaf Forests,20,1
-2.0,-59.5,Tropical & Subtropical Moist Broadleaf Forests,9,1
-2.0,-59.4,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.0,-55.5,Tropical & Subtropical Moist Broadleaf Forests,1,1
-2.0,-54.3,Tropical & Subtropical Moist Broadleaf Forests,3,1
-2.0,30.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",31,1
-2.0,30.1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7,1
-2.0,30.2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",9,1
-2.0,30.6,"Tropical & Subtropical Grasslands, Savannas & Shrublands",10,1
-2.0,35.5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.0,36.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.0,37.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1,1
-2.0,113.9,Tropical & Subtropical Moist Broadleaf Forests,2,1
-2.0,123.5,Tropical & Subtropical Moist Broadleaf Forests,1,1
-1.9,-80.3,Tropical & Subtropical Dry Broadleaf Forests,1,1
-1.9,-79.0,Montane Grasslands & Shrublands,2,1
-1.9,-78.5,Montane Grasslands & Shrublands,5,1
-1.9,-61.8,Tropical & Subtropical Moist Broadleaf Forests,1,1
-1.9,-61.7,Tropical & Subtropical Moist Broadleaf Forests,21,1
-1.9,-61.6,Tropical & Subtropical Moist Broadleaf Forests,1,1
-1.9,-61.5,Tropical & Subtropical Moist Broadleaf Forests,1,1
-1.9,12.9,"Tropical & Subtropical Grasslands, Savannas & Shrublands",2,1
-1.9,13.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",3,1
-1.9,30.7,"Tropical & Subtropical Grasslands, Savannas & Shrublands",25,1
-1.9,36.8,"Tropical & Subtropical Grasslands, Savannas & Shrublands",10,1
-1.9,116.2,Mangroves,1,1
-1.9,124.7,Tropical & Subtropical Moist Broadleaf Forests,5,1
