lat,lon,continent,n_rec,richness,label,label_code
18.95,-96.85,america,13,11.154,moderate,1
-23.55,-45.25,america,21,12.357,moderate,1
7.85,-75.55,america,17,6.475,bad,0
-14.85,-64.85,america,23,13.072,moderate,1
38.85,-121.15,america,10,11.0,moderate,1
41.15,-124.15,america,26,6.59,bad,0
5.75,-73.55,america,52,10.924,good,2
-3.55,-80.15,america,10,9.0,moderate,1
18.35,-95.05,america,11,9.455,moderate,1
19.45,-96.85,america,10,9.0,bad,0
19.05,-99.25,america,10,6.0,bad,0
42.45,-76.25,america,11,14.364,good,2
-13.45,-61.05,america,18,9.265,bad,0
-12.55,-41.55,america,13,11.192,moderate,1
44.45,-123.35,america,21,14.384,good,2
41.75,-88.45,america,11,15.091,good,2
-7.05,-34.95,america,18,8.758,bad,0
-2.35,-59.85,america,35,24.291,good,2
18.95,-99.15,america,20,12.579,good,2
-6.95,-77.45,america,22,29.261,good,2
33.95,-112.65,america,93,20.826,good,2
46.55,-70.05,america,44,17.422,good,2
-25.25,-48.75,america,85,12.295,moderate,1
53.85,-122.85,america,28,4.982,bad,0
29.85,-93.45,america,10,12.0,good,2
32.75,-109.15,america,20,26.107,good,2
10.55,-85.65,america,26,10.376,moderate,1
26.45,-82.05,america,14,10.44,moderate,1
48.65,-112.45,america,28,10.773,moderate,1
-35.55,-71.25,america,12,9.788,moderate,1
18.75,-99.35,america,11,15.0,good,2
37.65,-119.05,america,12,8.803,moderate,1
42.65,-83.35,america,10,7.0,bad,0
35.15,-119.95,america,14,9.295,moderate,1
45.15,-121.55,america,28,8.882,moderate,1
43.45,-79.95,america,20,7.878,bad,0
35.55,-82.55,america,14,8.032,bad,0
4.35,-75.15,america,52,14.39,good,2
19.25,-101.45,america,15,7.593,bad,0
1.15,-77.95,america,14,11.538,good,2
28.65,-80.65,america,15,11.238,good,2
14.95,-85.95,america,16,9.0,bad,0
-7.35,-39.45,america,16,6.242,bad,0
43.65,-88.15,america,10,16.0,good,2
5.75,-76.05,america,10,10.0,moderate,1
6.05,-77.35,america,87,10.299,moderate,1
9.55,-75.35,america,48,16.891,good,2
37.65,-104.35,america,11,9.636,moderate,1
-5.05,-39.05,america,17,14.816,good,2
37.45,-122.45,america,14,11.515,moderate,1
53.95,-122.75,america,23,9.742,moderate,1
7.85,-76.45,america,32,15.217,good,2
-12.95,-41.35,america,14,4.297,bad,0
32.05,-81.35,america,12,14.773,good,2
41.85,-89.45,america,12,3.803,bad,0
39.65,-76.15,america,10,11.0,moderate,1
5.65,-73.15,america,15,4.81,bad,0
37.95,-121.95,america,18,16.225,good,2
5.65,-77.45,america,116,12.813,good,2
4.35,-75.25,america,19,15.759,good,2
49.25,-119.55,america,14,12.363,good,2
33.55,-111.95,america,15,10.215,moderate,1
13.35,-81.35,america,10,3.0,bad,0
32.95,-114.45,america,15,6.809,bad,0
40.65,-110.95,america,15,10.161,moderate,1
19.35,-100.25,america,10,10.0,moderate,1
34.05,-118.65,america,10,2.0,bad,0
36.15,-83.95,america,14,8.582,bad,0
53.85,-122.75,america,50,8.781,bad,0
39.65,-120.45,america,47,9.785,moderate,1
-5.55,-75.75,america,13,24.413,good,2
-20.45,-40.95,america,12,5.318,bad,0
37.35,-5.25,europe,128,17.771,good,2
47.35,-120.65,america,17,15.75,good,2
25.05,-100.55,america,20,2.457,bad,0
-3.95,-79.45,america,13,11.808,good,2
1.25,-70.15,america,27,7.862,bad,0
10.65,-84.15,america,10,10.0,moderate,1
28.25,-81.25,america,13,9.381,moderate,1
48.15,-112.85,america,17,5.11,bad,0
42.95,-76.75,america,15,10.311,moderate,1
34.65,-111.75,america,12,9.152,moderate,1
-11.45,-65.55,america,12,9.773,moderate,1
4.15,-74.65,america,14,13.846,good,2
-16.45,-49.15,america,117,17.347,good,2
-10.85,-49.95,america,11,10.0,moderate,1
-9.15,-68.45,america,33,19.223,good,2
-2.75,-60.15,america,23,10.514,moderate,1
-9.15,-35.85,america,83,12.334,good,2
14.55,-85.15,america,15,8.689,bad,0
4.45,-74.65,america,61,12.144,good,2
-22.25,-47.85,america,10,9.0,bad,0
-24.85,-65.15,america,48,17.955,good,2
45.85,-68.65,america,32,24.407,good,2
38.95,-120.05,america,10,8.0,bad,0
10.75,-85.65,america,104,11.052,moderate,1
45.15,-70.75,america,10,17.0,good,2
18.25,-94.85,america,51,10.101,moderate,1
20.45,-103.45,america,10,8.0,bad,0
14.15,-87.35,america,33,14.105,good,2
38.75,-104.85,america,12,8.788,moderate,1
23.05,-109.65,america,39,16.425,good,2
34.35,-87.15,america,10,16.0,good,2
48.35,-113.25,america,29,13.066,good,2
39.15,-96.65,america,26,29.051,good,2
-10.05,-67.65,america,12,12.5,moderate,1
41.65,-117.55,america,15,12.026,moderate,1
46.65,-112.05,america,17,4.61,bad,0
-3.85,-46.85,america,93,9.822,moderate,1
-5.15,-39.05,america,12,15.591,good,2
4.75,-75.45,america,25,10.05,moderate,1
-2.25,-56.65,america,10,9.0,moderate,1
28.65,-81.05,america,12,24.394,good,2
36.65,-121.25,america,18,6.864,bad,0
36.05,-78.75,america,12,10.985,moderate,1
49.35,-123.25,america,18,12.034,moderate,1
43.55,-70.35,america,16,13.464,good,2
39.25,-86.15,america,13,6.804,bad,0
35.95,-118.55,america,12,11.106,moderate,1
47.85,-123.95,america,10,11.0,moderate,1
44.25,-71.35,america,11,9.818,moderate,1
43.45,-70.35,america,12,8.167,bad,0
31.95,-105.25,america,23,11.729,moderate,1
38.55,-79.65,america,21,7.46,bad,0
41.05,-75.65,america,20,12.693,good,2
42.05,-72.15,america,16,14.125,good,2
31.25,-84.55,america,14,9.516,moderate,1
-22.95,-45.55,america,15,7.121,bad,0
40.45,-107.15,america,32,15.534,good,2
-15.65,-56.05,america,35,14.324,good,2
9.85,-85.55,america,127,10.773,moderate,1
-18.95,-48.25,america,12,32.424,good,2
-16.55,-56.75,america,35,9.622,moderate,1
43.95,-70.85,america,20,18.541,good,2
8.85,-79.55,america,24,21.326,good,2
-0.45,-76.85,america,21,10.281,moderate,1
-8.65,-69.65,america,61,16.867,good,2
14.95,-84.55,america,47,9.591,moderate,1
12.55,-61.35,america,10,8.0,bad,0
-39.65,-62.45,america,12,15.773,good,2
8.55,-77.95,america,33,25.76,good,2
25.75,-98.75,america,143,10.016,moderate,1
-10.35,-56.95,america,11,14.636,good,2
6.55,-75.85,america,53,8.193,bad,0
6.65,-75.85,america,61,7.478,bad,0
6.85,-75.85,america,87,12.246,good,2
-9.25,-35.85,america,289,11.694,good,2
2.35,-74.65,america,16,12.0,good,2
15.05,-84.75,america,22,11.331,moderate,1
-20.45,-54.65,america,19,10.842,moderate,1
-22.25,-48.15,america,53,9.679,moderate,1
-14.35,-67.95,america,23,11.107,moderate,1
-9.75,-35.85,america,30,10.323,moderate,1
16.75,-93.05,america,23,9.435,moderate,1
15.55,-93.25,america,16,11.008,moderate,1
20.35,-97.25,america,26,12.096,good,2
14.85,-88.75,america,21,20.079,good,2
18.45,-94.95,america,15,10.19,moderate,1
68.35,-154.65,america,16,4.5,bad,0
6.45,-75.85,america,46,12.69,good,2
3.45,-60.85,america,18,9.412,moderate,1
5.15,-74.55,america,109,20.557,good,2
-22.15,-65.45,america,17,7.971,bad,0
-20.25,-40.85,america,11,10.0,moderate,1
11.25,-73.85,america,43,8.854,bad,0
20.85,-86.85,america,14,10.22,moderate,1
33.75,-115.85,america,10,6.0,bad,0
-16.65,-48.75,america,10,9.0,bad,0
36.85,-121.35,america,20,2.395,bad,0
-15.75,-48.85,america,47,13.327,moderate,1
41.15,-81.45,america,18,3.484,bad,0
49.65,-125.05,america,11,6.636,bad,0
58.25,-155.95,america,15,5.806,bad,0
-3.65,-79.35,america,14,4.077,bad,0
-1.95,-78.55,america,10,8.0,bad,0
-33.25,-70.35,america,21,7.368,bad,0
-3.95,-78.55,america,23,9.043,moderate,1
35.15,-82.45,america,13,16.381,good,2
4.75,-75.35,america,31,9.968,moderate,1
20.15,-99.85,america,10,11.0,good,2
40.55,-74.25,america,231,14.134,good,2
-16.25,-39.05,america,11,11.818,moderate,1
-34.25,-58.85,america,14,7.363,bad,0
9.05,-79.45,america,119,20.03,good,2
60.05,-149.85,america,19,8.536,bad,0
14.15,-87.45,america,24,15.911,good,2
4.65,-75.45,america,23,8.762,bad,0
64.95,-164.95,america,18,9.69,moderate,1
3.95,-67.95,america,47,11.061,good,2
19.55,-103.65,america,20,9.574,moderate,1
-25.45,-48.75,america,44,11.932,moderate,1
14.65,-85.25,america,28,12.99,good,2
-3.75,-48.25,america,33,13.598,good,2
-19.75,-42.05,america,13,10.0,moderate,1
-31.25,-51.05,america,15,9.81,moderate,1
3.85,-67.85,america,264,10.211,moderate,1
3.65,-76.85,america,26,10.74,moderate,1
-17.75,-39.45,america,25,9.25,bad,0
15.55,-93.15,america,20,11.65,good,2
-8.95,-69.05,america,15,8.978,moderate,1
6.35,-75.75,america,28,9.737,moderate,1
15.05,-84.85,america,11,16.364,good,2
-7.25,-39.55,america,24,9.552,moderate,1
42.35,-76.45,america,15,15.187,good,2
48.95,-122.25,america,11,13.182,good,2
49.25,-123.25,america,45,11.765,moderate,1
-20.45,-69.55,america,14,5.912,bad,0
19.85,-99.75,america,15,9.501,moderate,1
61.25,-149.25,america,10,5.0,bad,0
-3.65,-60.35,america,38,10.36,moderate,1
-0.05,-74.55,america,11,13.0,good,2
-5.85,-50.55,america,54,10.739,moderate,1
20.85,-105.45,america,14,10.165,moderate,1
-17.75,-48.65,america,41,17.932,good,2
3.35,-59.85,america,12,10.0,moderate,1
-23.25,-47.05,america,37,11.958,moderate,1
0.85,-78.75,america,39,14.261,good,2
-15.85,-47.75,america,14,12.143,moderate,1
-6.15,-50.25,america,85,9.998,moderate,1
-42.45,-63.95,america,16,7.679,moderate,1
-20.35,-41.35,america,21,15.766,good,2
44.95,-70.75,america,13,19.185,good,2
5.45,-54.05,america,11,9.182,moderate,1
6.15,-77.45,america,23,9.111,moderate,1
44.65,-70.25,america,10,12.0,moderate,1
47.05,-70.55,america,12,8.576,bad,0
-11.95,-71.25,america,26,7.258,bad,0
1.15,-76.35,america,33,8.64,bad,0
-24.05,-47.15,america,12,13.652,moderate,1
3.65,-76.95,america,27,9.628,moderate,1
61.75,-149.25,america,16,7.125,bad,0
41.25,-73.35,america,14,22.308,good,2
58.55,-154.75,america,19,7.159,bad,0
-0.05,-76.15,america,16,12.617,good,2
46.85,-123.05,america,11,15.273,good,2
-11.85,-71.35,america,28,3.976,bad,0
11.25,-74.15,america,31,11.222,moderate,1
30.95,-91.95,america,20,7.872,bad,0
-19.25,-63.55,america,11,9.545,moderate,1
-16.65,-48.65,america,88,17.813,good,2
-24.45,-48.55,america,14,16.175,good,2
40.15,-105.55,america,19,8.543,bad,0
-18.15,-39.75,america,17,9.007,bad,0
27.65,-80.75,america,30,13.313,good,2
-20.65,-40.95,america,49,11.799,moderate,1
32.25,-109.45,america,23,16.568,good,2
-46.75,-71.55,america,54,6.866,bad,0
-48.55,-71.45,america,17,5.706,bad,0
50.95,-114.15,america,12,12.121,moderate,1
40.65,-74.55,america,24,13.103,good,2
27.95,-81.85,america,15,10.139,moderate,1
40.15,-105.25,america,19,17.37,good,2
45.65,-122.75,america,208,16.024,good,2
-53.35,-70.35,america,11,6.636,moderate,1
-3.05,-64.85,america,40,9.769,moderate,1
42.85,-118.85,america,18,14.65,good,2
36.15,-121.45,america,10,18.0,good,2
42.25,-76.65,america,22,9.805,moderate,1
-12.75,-41.55,america,14,5.725,bad,0
-47.25,-71.15,america,25,7.329,bad,0
33.45,-112.05,america,20,6.551,bad,0
-24.85,-65.25,america,25,9.25,bad,0
-19.25,-45.05,america,14,10.714,moderate,1
-6.05,-37.95,america,15,12.788,good,2
-9.85,-56.05,america,19,8.847,bad,0
46.25,-85.05,america,12,26.727,good,2
45.45,-122.65,america,24,14.392,good,2
42.55,-76.55,america,12,26.348,good,2
44.25,-71.25,america,12,12.606,good,2
-13.35,-46.15,america,11,7.545,bad,0
-31.15,-50.95,america,67,13.273,good,2
27.55,-81.05,america,22,16.006,good,2
-1.25,-81.05,america,12,4.818,bad,0
26.35,-81.65,america,16,10.412,moderate,1
-41.95,-71.55,america,11,8.364,moderate,1
45.55,-93.75,america,27,10.008,moderate,1
43.35,-70.55,america,22,11.948,moderate,1
35.05,-106.35,america,21,5.935,bad,0
41.95,-88.45,america,20,14.325,good,2
-5.95,-50.35,america,11,9.182,moderate,1
-52.15,-69.85,america,15,6.304,moderate,1
-22.85,-44.65,america,29,12.441,moderate,1
4.85,-76.15,america,10,2.0,bad,0
40.75,-74.45,america,42,11.107,moderate,1
1.65,-76.25,america,11,7.545,bad,0
-50.75,-72.45,america,19,7.616,good,2
-27.55,-64.45,america,14,14.516,good,2
10.15,-68.85,america,26,13.4,good,2
-3.95,-51.25,america,21,10.738,moderate,1
42.95,-91.15,america,18,7.943,bad,0
19.45,-96.95,america,11,21.455,good,2
-16.65,-50.35,america,50,16.167,good,2
34.35,-112.95,america,23,6.474,bad,0
1.55,-75.75,america,34,7.301,bad,0
1.05,-77.85,america,10,8.0,bad,0
27.55,-81.15,america,14,14.623,good,2
-26.25,-48.65,america,25,12.252,moderate,1
8.65,-82.25,america,21,9.667,moderate,1
9.25,-70.75,america,23,5.83,bad,0
5.15,-74.95,america,12,11.136,good,2
-17.55,-39.75,america,11,6.545,bad,0
-21.25,-48.35,america,11,10.0,moderate,1
45.55,-122.55,america,29,8.219,bad,0
45.75,-122.75,america,19,10.086,moderate,1
1.15,-75.65,america,34,9.287,moderate,1
-3.55,-79.45,america,41,7.57,bad,0
18.35,-114.75,america,18,5.721,bad,0
43.55,-79.95,america,50,10.903,moderate,1
34.75,-98.65,america,11,8.455,bad,0
-2.05,-80.45,america,16,8.464,bad,0
-19.05,-39.95,america,27,9.144,bad,0
28.35,-80.65,america,22,8.701,moderate,1
35.45,-120.95,america,27,8.891,moderate,1
3.55,-76.85,america,22,8.974,bad,0
-30.05,-64.65,america,21,8.852,moderate,1
34.15,-116.85,america,11,2.909,bad,0
9.85,-83.05,america,17,15.103,good,2
43.55,-80.25,america,47,11.051,moderate,1
8.55,-83.45,america,40,8.795,bad,0
4.75,-73.45,america,30,9.869,moderate,1
-2.45,-59.85,america,62,21.352,good,2
21.45,-87.35,america,22,18.988,good,2
9.05,-81.75,america,31,18.36,good,2
-2.35,-59.95,america,69,20.84,good,2
-26.45,-49.25,america,16,9.625,moderate,1
-7.95,-34.85,america,16,9.927,moderate,1
-11.95,-49.85,america,40,15.973,good,2
-28.85,-51.25,america,14,15.275,good,2
-26.95,-54.25,america,44,14.924,good,2
9.95,-72.95,america,10,12.0,good,2
-22.85,-49.25,america,13,9.423,bad,0
-22.35,-46.95,america,19,25.084,good,2
37.25,-97.15,america,18,16.072,good,2
48.85,-66.65,america,21,9.455,moderate,1
-16.75,-43.95,america,35,10.779,moderate,1
45.05,-70.75,america,13,14.497,good,2
35.75,-118.55,america,11,2.909,bad,0
34.45,-119.75,america,42,21.911,good,2
67.15,-150.85,america,40,8.64,bad,0
-9.35,-69.95,america,132,10.668,moderate,1
39.25,-117.15,america,87,12.48,good,2
-4.25,-50.65,america,23,9.822,moderate,1
-16.75,-42.95,america,10,8.0,bad,0
3.75,-76.05,america,14,8.846,bad,0
-15.25,-51.15,america,51,16.478,good,2
-8.95,-62.15,america,25,12.944,good,2
-18.05,-40.35,america,76,9.46,moderate,1
10.05,-85.75,america,14,9.725,moderate,1
-20.65,-48.95,america,18,9.461,bad,0
6.45,-73.25,america,10,1.0,bad,0
-35.55,-71.35,america,10,6.0,bad,0
-22.25,-49.95,america,13,9.423,bad,0
43.65,-79.45,america,98,10.039,moderate,1
13.65,-89.15,america,15,14.996,good,2
31.65,-110.65,america,10,4.0,bad,0
-4.15,-60.75,america,12,10.0,moderate,1
-8.35,-63.95,america,28,9.67,moderate,1
-23.35,-46.55,america,14,33.209,good,2
-7.55,-63.35,america,14,12.308,good,2
-3.25,-58.95,america,36,9.857,moderate,1
45.55,-122.65,america,441,14.529,good,2
-0.55,-76.35,america,21,13.09,good,2
52.55,-117.65,america,12,10.5,moderate,1
38.45,-114.75,america,14,10.504,moderate,1
47.35,-122.45,america,11,15.909,good,2
-23.85,-46.95,america,14,19.68,good,2
0.25,-74.35,america,12,14.258,good,2
40.55,-83.65,america,20,18.265,good,2
-9.75,-67.65,america,13,11.346,good,2
39.05,-114.35,america,66,10.37,moderate,1
4.85,-75.75,america,45,9.087,moderate,1
-13.35,-62.05,america,66,11.12,moderate,1
5.25,-74.35,america,12,13.955,good,2
15.05,-87.85,america,14,10.495,moderate,1
27.75,-109.85,america,68,24.945,good,2
38.85,-100.95,america,10,18.0,good,2
42.75,-71.75,america,205,21.591,good,2
8.25,-77.75,america,23,18.687,good,2
36.75,-114.75,america,16,10.927,moderate,1
-32.45,-69.15,america,18,5.954,bad,0
-32.55,-69.05,america,12,5.47,bad,0
-40.15,-71.35,america,12,7.136,bad,0
-49.95,-72.85,america,12,1.0,bad,0
-46.75,-71.45,america,16,7.081,bad,0
-46.65,-71.45,america,19,9.458,good,2
-36.85,-72.35,america,28,7.229,bad,0
-36.95,-71.45,america,38,8.33,bad,0
-9.65,-35.75,america,27,9.4,moderate,1
-27.75,-55.55,america,10,7.0,bad,0
-52.65,-69.45,america,13,6.538,moderate,1
-9.55,-67.55,america,14,9.505,moderate,1
27.95,-110.95,america,24,16.857,good,2
-3.45,-80.05,america,10,12.0,good,2
38.75,-114.55,america,11,10.273,moderate,1
34.45,-117.85,america,26,10.636,moderate,1
36.65,-115.15,america,19,9.906,moderate,1
42.55,-76.75,america,18,10.556,moderate,1
28.15,-80.65,america,11,12.091,good,2
36.65,-88.45,america,13,8.115,bad,0
38.95,-114.15,america,34,12.647,good,2
-2.25,-79.05,america,18,17.245,good,2
19.25,-98.95,america,59,11.521,good,2
-9.25,-55.95,america,10,20.0,good,2
-27.95,-49.95,america,59,10.693,moderate,1
-2.65,-60.25,america,12,10.303,moderate,1
5.15,-52.75,america,25,8.607,bad,0
15.35,-92.95,america,17,10.64,moderate,1
45.75,-123.35,america,10,7.0,bad,0
-41.85,-73.95,america,35,8.95,good,2
44.45,-121.35,america,16,8.732,moderate,1
14.05,-60.95,america,13,7.808,bad,0
40.55,-111.05,america,38,16.295,good,2
40.15,-115.45,america,29,12.438,good,2
42.45,-76.75,america,11,13.182,good,2
27.85,-110.55,america,14,8.922,moderate,1
-13.65,-62.15,america,13,11.189,moderate,1
39.95,-83.25,america,15,10.688,moderate,1
-7.35,-39.35,america,11,3.727,bad,0
3.35,-72.45,america,10,9.0,bad,0
39.05,-84.15,america,13,11.073,moderate,1
4.65,-75.65,america,31,10.455,moderate,1
-14.05,-65.05,america,11,10.182,moderate,1
-20.75,-41.25,america,17,13.125,moderate,1
37.65,-112.85,america,12,13.576,good,2
45.35,-121.95,america,12,5.818,bad,0
29.65,-96.25,america,16,13.911,good,2
-40.75,-72.25,america,61,8.08,moderate,1
34.75,-118.95,america,10,10.0,moderate,1
32.75,-108.95,america,20,18.152,good,2
-11.95,-68.55,america,13,14.808,good,2
-28.05,-59.55,america,15,39.766,good,2
42.55,-75.85,america,11,12.364,good,2
71.25,-156.65,america,20,7.879,moderate,1
43.35,-80.15,america,19,13.427,good,2
10.75,-75.15,america,11,9.273,moderate,1
-5.95,-50.75,america,50,9.853,moderate,1
33.65,-109.35,america,50,17.931,good,2
-10.05,-67.85,america,12,12.667,moderate,1
28.05,-80.55,america,10,16.0,good,2
-16.75,-49.25,america,16,5.964,bad,0
45.55,-95.55,america,10,12.0,moderate,1
-23.85,-52.75,america,22,8.909,bad,0
10.55,-73.35,america,53,8.892,bad,0
-26.55,-49.35,america,43,11.093,moderate,1
-0.85,-89.65,america,20,5.158,bad,0
-53.25,-70.25,america,10,6.0,moderate,1
45.55,-122.35,america,10,11.0,moderate,1
2.05,-73.85,america,11,8.364,bad,0
1.75,-76.25,america,17,11.199,good,2
-17.75,-63.55,america,10,1.0,bad,0
35.85,-116.15,america,11,7.545,bad,0
45.55,-122.75,america,23,12.218,good,2
51.15,-114.05,america,15,9.286,moderate,1
40.85,-104.65,america,10,6.0,bad,0
1.05,-76.25,america,26,7.955,bad,0
42.15,-71.35,america,19,10.878,moderate,1
34.75,-117.95,america,10,7.0,bad,0
45.95,-123.95,america,18,2.556,bad,0
39.75,-74.15,america,17,6.816,bad,0
-14.25,-39.05,america,14,9.515,moderate,1
42.75,-71.45,america,17,27.184,good,2
-12.65,-41.55,america,10,8.0,bad,0
37.15,-122.25,america,12,7.318,bad,0
43.05,-76.75,america,10,13.0,good,2
-41.55,-72.75,america,38,7.731,moderate,1
33.25,-111.75,america,11,16.909,good,2
28.25,-177.35,america,25,10.879,good,2
37.25,-97.45,america,21,14.566,good,2
9.75,-83.95,america,12,7.667,bad,0
5.95,-73.25,america,14,14.231,good,2
43.25,-80.05,america,16,12.206,good,2
34.45,-111.35,america,14,10.714,moderate,1
18.65,-96.95,america,10,14.0,good,2
-3.25,-60.15,america,67,10.969,moderate,1
17.55,-89.15,america,110,9.464,moderate,1
-11.25,-70.25,america,13,5.077,bad,0
-0.55,-77.25,america,46,8.601,bad,0
-12.65,-71.25,america,54,9.223,bad,0
-2.65,-59.95,america,63,13.496,good,2
-7.05,-48.25,america,46,14.144,good,2
-3.75,-47.55,america,11,10.0,moderate,1
5.05,-60.65,america,51,9.929,moderate,1
6.45,-72.55,america,29,8.736,bad,0
-2.95,-47.35,america,26,9.308,moderate,1
-22.25,-47.55,america,20,9.289,bad,0
8.55,-81.05,america,17,21.195,good,2
3.35,-61.45,america,110,9.895,moderate,1
-9.25,-55.85,america,80,9.986,moderate,1
-4.25,-70.35,america,16,12.25,good,2
30.35,-81.45,america,14,6.923,bad,0
23.35,-110.05,america,11,8.636,moderate,1
-18.45,-51.55,america,12,12.5,moderate,1
5.85,-71.85,america,21,1.476,bad,0
-19.85,-40.25,america,11,14.182,good,2
7.75,-77.85,america,12,9.652,moderate,1
-28.85,-67.75,america,32,9.409,bad,0
-26.55,-53.85,america,401,9.884,moderate,1
-2.65,-69.85,america,10,10.0,moderate,1
-10.85,-68.05,america,14,10.0,moderate,1
-4.95,-47.55,america,34,9.459,moderate,1
-4.25,-47.55,america,58,9.782,moderate,1
-0.55,-72.25,america,20,9.658,moderate,1
-0.45,-72.35,america,28,9.841,moderate,1
-0.65,-72.35,america,49,9.138,moderate,1
8.15,-77.75,america,13,21.182,good,2
47.15,-122.85,america,22,8.6,moderate,1
