lat_cell,lon_cell,continent,n_rec,S_obs,S_rare10,Acoustic_Complexity_Index__mean,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value,lat_band,biodiversity_label_regional
-3.2,37.2,africa,48,26,9.194,173.9849889878798,1.819585528442215,0.3207129865707891,11.056455856680003,0.7709838951511715,0.7754169885947513,0.9366645591578598,4.3125,1.831609950768964,11.945456887350941,0.7405693299249027,-10,moderate
-3.3,35.6,africa,20,15,8.816,169.17549852876536,1.8317954142817203,0.3012482954189316,11.982815755636537,0.5873381823842347,0.7715579713053367,0.9462896503821492,2.9,1.8172443717872862,12.450666778852476,0.7451629857998088,-10,bad
-0.6,34.5,africa,32,21,8.802,161.51357045111124,1.8504953388724061,0.3103004965102942,8.073929377384056,0.41608807134800935,0.8436832162405359,0.9470455785266639,4.125,1.867965488338159,9.603116253910713,0.7854603123231403,-10,bad
-28.3,32.4,africa,1,1,,173.18820161505062,1.9326724055906015,0.2796290163497741,12.389293462024481,0.674173607586728,0.7384793230868245,0.9614270583590978,3.0,1.867666092209613,13.13770076484809,0.7064745950239837,-30,insufficient_data
36.2,8.7,africa,1,1,,192.1807557258192,1.9196634761122775,0.2791417591801877,12.897881008497357,0.9930383591477281,0.8167316080639444,0.9252007936012472,3.0,1.8867849030041715,16.37471765863558,0.781304083691868,30,insufficient_data
-12.5,31.2,africa,387,127,9.853,171.56603382394286,1.6499134692326918,0.41836857175111886,13.868157039537722,0.6101944000373403,0.7508219268582916,0.9367744875001237,3.4108527131782944,1.6656155729919346,15.081842136560546,0.7156595392704129,-20,moderate
-15.3,28.4,africa,25,20,9.152,180.57501956276556,1.9003077813506735,0.26793916334558493,10.999681514183287,0.9066561373701402,0.8313622599595089,0.9310004186542743,4.4,1.9099198596194262,12.200331450359595,0.7860010311433042,-20,bad
9.2,-1.9,africa,93,56,11.567,160.89801418438037,1.9447898983166245,0.20399089963942693,14.379008379604954,0.31393069210503477,0.8535690272286839,0.9690509323888523,4.548387096774194,1.920221884375736,16.810007429554243,0.8064717773070255,0,good
-9.7,14.0,africa,8,9,,163.15051819099267,1.8155962457959958,0.3678619165044431,9.129988274592069,0.3054499639542097,0.8023844162094746,0.9505416701155291,2.625,1.8800177869092098,10.500329719902503,0.7514253509699442,-10,insufficient_data
12.9,-16.8,africa,77,59,13.864,163.8288658064494,1.847074160110368,0.3078766304368357,8.328236427199066,0.42827403765678645,0.8185571856676217,0.9517206502914117,4.0,1.8741133944089896,9.57799091811896,0.7778085501355777,10,good
-0.7,34.4,africa,29,20,8.924,162.52656550980143,1.8613216155830774,0.31638764562070126,8.938533102868941,0.6133607776239904,0.8256451778672113,0.9491442983469942,4.0344827586206895,1.8980129236512076,10.170296178665545,0.7652084358521251,-10,bad
-21.8,15.6,africa,4,3,,155.61419663866917,1.398165973928136,0.46721505432856497,6.330484311437375,-0.25874559405219805,0.8533576775673379,0.9006400379255811,3.0,1.4749371026533955,8.54844876267402,0.7410215792629478,-30,insufficient_data
0.3,34.8,africa,75,43,9.367,152.18368260206245,1.9020913116070202,0.24854514233574554,7.848393526308229,0.5320069839393416,0.854533949399631,0.9695754628622967,4.546666666666667,1.8680432443427366,9.851516976860259,0.7949644423486495,0,moderate
-34.4,18.8,africa,62,25,8.728,171.70248086548852,1.8637155522638453,0.29314956377742624,10.681041101027477,0.46346249584561827,0.805182273437728,0.9511493412372257,3.5806451612903225,1.852497299755951,11.73409478593516,0.7842484569179057,-40,bad
-7.8,38.2,africa,10,8,8.0,171.5256874685665,1.7095878090387013,0.38978122614303595,15.422043342715298,0.6290255936040402,0.7008806652449096,0.9336177232030002,3.6,1.7301154033944584,16.085477084948888,0.6940839351829107,-10,bad
30.3,-9.6,africa,17,14,10.442,159.58403586703287,1.7088300985421223,0.40467400920081537,12.135760342822355,0.015862113031625377,0.7346447764537188,0.9735487829950517,2.6470588235294117,1.6748514310188682,13.789238944756297,0.7237094127822487,30,moderate
